Date,Open,High,Low,Close,Adj Close,Volume
4/29/2013,111.480003,111.5,110.940002,110.989998,98.953514,3196800
5/6/2013,110.940002,111,110.349998,110.480003,98.677559,3611500
5/13/2013,110.349998,110.580002,110.099998,110.309998,98.525726,5072200
5/20/2013,110.32,110.480003,109.800003,109.879997,98.14164,5584100
5/27/2013,109.769997,109.779999,108.879997,109.110001,97.453911,5370000
6/3/2013,108.790001,109.089996,108.540001,108.610001,97.007309,6731400
6/10/2013,108.349998,109,108,108.779999,97.333099,5980300
6/17/2013,108.849998,108.940002,106.529999,106.610001,95.391449,8774600
6/24/2013,106.010002,107.349998,105.82,107.209999,95.928314,8961800
7/1/2013,106.919998,107.309998,105.82,105.839996,94.702492,3506200
7/8/2013,106.110001,107.139999,106.110001,106.809998,95.747238,4745400
7/15/2013,106.919998,107.550003,106.830002,107.519997,96.383728,3177000
7/22/2013,107.529999,107.690002,106.949997,107.260002,96.150658,3831800
7/29/2013,107.260002,107.339996,106.400002,106.849998,95.783081,4488300
8/5/2013,106.93,107.209999,106.739998,107.150002,96.235909,3461400
8/12/2013,107.269997,107.269997,105.730003,105.830002,95.050339,3537600
8/19/2013,105.790001,105.93,105.330002,105.900002,95.11322,3849600
8/26/2013,106.110001,106.519997,106,106.209999,95.391655,4393900
9/2/2013,105.629997,105.959999,104.879997,105.279999,94.556366,3589300
9/9/2013,105.599998,105.830002,105.25,105.690002,95.101913,5342900
9/16/2013,106.279999,106.989998,105.800003,106.769997,96.073685,3989600
9/23/2013,106.800003,107.360001,106.720001,107.290001,96.541603,3237700
9/30/2013,107.290001,107.330002,106.860001,107.059998,96.334656,5759000
10/7/2013,107.230003,107.269997,106.75,107.07,96.51561,4962200
10/14/2013,107.099998,107.82,106.739998,107.760002,97.137581,3794200
10/21/2013,107.709999,108.160004,107.580002,108.010002,97.362923,4018400
10/28/2013,108,108.209999,107.410004,107.449997,96.858147,5005600
11/4/2013,107.550003,107.599998,106.760002,106.82,96.460289,3453000
11/11/2013,106.82,107.389999,106.669998,107.360001,96.947922,6376500
11/18/2013,107.43,107.57,106.800003,107.239998,96.839554,5826300
11/25/2013,107.25,107.519997,107.209999,107.440002,97.020164,4207200
12/2/2013,107.099998,107.120003,106.449997,106.629997,96.288704,8969000
12/9/2013,106.699997,107.07,106.57,106.650002,96.316803,14098300
12/16/2013,106.919998,107.099998,106.470001,106.860001,96.506477,7022200
12/23/2013,106.860001,106.970001,105.349998,106.43,96.118126,4686400
12/30/2013,106.510002,106.629997,106.370003,106.540001,96.407524,8146900
1/6/2014,106.529999,107.099998,106.400002,107.099998,96.914253,9074200
1/13/2014,107.150002,107.309998,106.82,107.25,97.04998,7494200
1/20/2014,107.209999,107.650002,107.019997,107.580002,97.348595,5354400
1/27/2014,107.529999,108.07,107.339996,108.07,97.791985,10027200
2/3/2014,107.779999,108.230003,107.550003,107.82,97.565773,7166500
2/10/2014,107.860001,107.970001,107.449997,107.769997,97.706512,4790700
2/17/2014,107.760002,108.059998,107.57,107.800003,97.733696,3132800
2/24/2014,107.800003,108.370003,107.68,108.269997,98.159798,4216000
3/3/2014,108.209999,108.379997,107.419998,107.470001,97.434509,7730800
3/10/2014,107.5,108.169998,107.440002,107.93,98.032669,5284500
3/17/2014,107.910004,108,107.389999,107.589996,97.723846,3718500
3/24/2014,107.580002,108.099998,107.5,107.900002,98.005417,4849100
3/31/2014,107.830002,107.980003,107.330002,107.779999,97.896423,5933200
4/7/2014,107.940002,108.580002,107.889999,108.43,98.674225,5484300
4/14/2014,108.43,108.620003,108.099998,108.190002,98.455818,5953400
4/21/2014,108.269997,108.550003,108.050003,108.389999,98.637802,3782700
4/28/2014,108.389999,108.779999,108.239998,108.68,98.901695,5497700
5/5/2014,108.720001,108.900002,108.559998,108.690002,99.091827,5549000
5/12/2014,108.639999,109.449997,108.540001,109.199997,99.556801,5339600
5/19/2014,109.339996,109.389999,109.059998,109.230003,99.584145,3921900
5/26/2014,109.25,109.830002,109.099998,109.669998,99.985275,7991000
6/2/2014,109.290001,109.360001,108.730003,108.879997,99.26503,6616200
6/9/2014,108.839996,109,108.620003,108.879997,99.452797,5393000
6/16/2014,108.870003,109.029999,108.610001,108.940002,99.507599,4036200
6/23/2014,108.989998,109.5,108.839996,109.389999,99.918633,3356100
6/30/2014,109.470001,109.5,108.470001,108.620003,99.215302,4101300
7/7/2014,108.68,109.269997,108.620003,109.160004,99.887146,5461100
7/14/2014,109.110001,109.379997,108.900002,109.220001,99.942024,3798200
7/21/2014,109.349998,109.550003,109.120003,109.330002,100.042694,3381800
7/28/2014,109.370003,109.519997,108.760002,109.139999,99.868828,7025900
8/4/2014,109.199997,109.629997,108.949997,109.379997,100.27253,6666500
8/11/2014,109.400002,110.120003,109.309998,109.889999,100.740105,9646700
8/18/2014,109.790001,109.82,109.349998,109.559998,100.437553,5752100
8/25/2014,109.690002,110.089996,109.519997,109.980003,100.822594,7480300
9/1/2014,109.550003,109.629997,109.290001,109.370003,100.263382,4448400
9/8/2014,109.489998,109.540001,108.599998,108.629997,99.761551,4640300
9/15/2014,108.730003,108.839996,108.449997,108.68,99.80748,4406500
9/22/2014,108.860001,109.099998,108.760002,109.059998,100.156441,5025700
9/29/2014,109.160004,109.629997,109.059998,109.300003,100.376854,23940000
10/6/2014,109.400002,110.139999,109.309998,109.989998,101.185806,10189300
10/13/2014,110.150002,112.080002,110.040001,110.519997,101.673401,10751100
10/20/2014,110.690002,110.730003,110.129997,110.269997,101.443405,10374500
10/27/2014,110.279999,110.330002,109.849998,110.080002,101.268608,9417300
11/3/2014,109.830002,109.919998,109.5,109.910004,101.112221,10381100
11/10/2014,109.900002,109.940002,109.589996,109.860001,101.242805,5042900
11/17/2014,109.959999,109.959999,109.559998,109.900002,101.279633,6534000
11/24/2014,109.849998,110.620003,109.839996,110.610001,101.933952,7821300
12/1/2014,110.599998,110.599998,109.610001,109.620003,101.021606,12756900
12/8/2014,109.809998,110.660004,109.559998,110.559998,101.973175,6556800
12/15/2014,110.379997,110.68,110.059998,110.279999,101.714882,9850500
12/22/2014,110.349998,110.459999,109.459999,109.739998,101.21682,8665400
12/29/2014,109.940002,110.5,109.830002,110.43,102.196587,8852700
1/5/2015,110.559998,111.349998,110.480003,111.029999,102.751846,14653400
1/12/2015,111.160004,111.940002,111.029999,111.5,103.18679,15593800
1/19/2015,111.75,111.839996,111.290001,111.709999,103.381119,7645000
1/26/2015,111.790001,112.519997,111.449997,112.379997,104.001167,13674200
2/2/2015,112.059998,112.230003,111.029999,111.059998,102.77961,11496500
2/9/2015,111.309998,111.309998,110.709999,110.760002,102.662857,8630700
2/16/2015,110.669998,110.879997,110.239998,110.550003,102.468231,7209100
2/23/2015,110.690002,111.32,110.550003,111.199997,103.070709,11397800
3/2/2015,110.989998,110.989998,109.599998,109.699997,101.680382,16513300
3/9/2015,110.169998,110.720001,109.910004,110.339996,102.444618,10256500
3/16/2015,110.620003,111.389999,110.419998,111.32,103.354507,10490600
3/23/2015,111.370003,111.75,111,111.190002,103.23381,12368300
3/30/2015,111.339996,111.629997,111.160004,111.43,103.456627,7957500
4/6/2015,111.779999,111.779999,111.169998,111.25,103.485214,7533200
4/13/2015,111.25,111.800003,111.25,111.669998,103.875923,5680000
4/20/2015,111.669998,111.730003,111.099998,111.5,103.717781,6050100
4/27/2015,111.510002,111.559998,110.25,110.339996,102.638741,9196100
5/4/2015,110.419998,110.470001,109.610001,110.290001,102.783287,8618200
5/11/2015,110.019997,110.220001,109.379997,110.199997,102.699409,9665800
5/18/2015,109.93,110.010002,109.389999,109.790001,102.317329,7851900
5/25/2015,109.800003,110.300003,109.75,110.169998,102.671448,7742900
6/1/2015,109.949997,109.989998,108.510002,108.550003,101.16172,13097000
6/8/2015,108.760002,108.900002,108.040001,108.580002,101.379539,6893100
6/15/2015,108.959999,109.260002,108.440002,109.209999,101.967751,9838100
6/22/2015,108.949997,109,108.110001,108.209999,101.034088,6317200
6/29/2015,108.599998,109,108.150002,108.440002,101.248825,12442200
7/6/2015,108.879997,109.379997,108.279999,108.379997,101.394562,10599500
7/13/2015,108.239998,108.860001,108.139999,108.790001,101.77813,7353500
7/20/2015,108.669998,109.239998,108.510002,109.120003,102.086876,5750500
7/27/2015,109.25,109.510002,108.940002,109.5,102.442352,10856000
8/3/2015,109.290001,109.540001,108.720001,109.199997,102.161682,9763200
8/10/2015,109.150002,109.709999,108.849998,109.07,102.238808,7843600
8/17/2015,109.330002,109.870003,108.959999,109.760002,102.885605,7876400
8/24/2015,110,110.339996,108.879997,109,102.173187,22320100
8/31/2015,109.279999,109.370003,108.769997,109.269997,102.42627,14652700
9/7/2015,108.959999,109.169998,108.699997,109.059998,102.438599,9587700
9/14/2015,109.18,109.389999,108.400002,109.279999,102.645226,11360900
9/21/2015,109.169998,109.510002,108.879997,109.110001,102.485558,9858200
9/28/2015,109.190002,110.150002,109.110001,109.790001,103.124283,14340900
10/5/2015,109.629997,109.699997,109.239998,109.330002,102.884735,16875700
10/12/2015,109.480003,110.050003,109.330002,109.769997,103.29879,10355800
10/19/2015,109.779999,110.050003,109.550003,109.75,103.279968,9132200
10/26/2015,109.849998,110.050003,109.129997,109.449997,102.997673,18134700
11/2/2015,109.080002,109.190002,108.190002,108.25,101.868393,18640700
11/9/2015,108.059998,108.589996,108.040001,108.550003,102.351433,26912600
11/16/2015,108.629997,108.900002,108.419998,108.620003,102.417435,14006500
11/23/2015,108.650002,108.870003,108.57,108.769997,102.558868,5426700
11/30/2015,108.830002,108.870003,107.809998,108.239998,102.059113,15935200
12/7/2015,108.300003,108.860001,108.209999,108.690002,102.636169,11569500
12/14/2015,108.529999,108.580002,107.910004,108.379997,102.343437,18668500
12/21/2015,108.489998,108.540001,107.919998,108.010002,101.994041,12589500
12/28/2015,108.029999,108.129997,107.599998,108.010002,102.204102,13968400
1/4/2016,108.089996,108.709999,107.870003,108.660004,102.819183,15825600
1/11/2016,108.389999,109.120003,108.339996,108.93,103.074669,17821700
1/18/2016,108.849998,109.18,108.589996,108.839996,102.989487,19074400
1/25/2016,108.949997,109.480003,108.720001,109.349998,103.472099,18558000
2/1/2016,109.099998,109.639999,108.839996,109.32,103.443703,17083500
2/8/2016,109.589996,110.5,109.5,109.769997,104.086533,14058200
2/15/2016,109.540001,109.849998,109.220001,109.790001,104.105507,9926000
2/22/2016,109.769997,110.32,109.519997,109.959999,104.266708,11636600
2/29/2016,109.940002,110.099998,109.279999,109.379997,103.716743,18397100
3/7/2016,109.389999,109.830002,109.209999,109.419998,103.962914,11170000
3/14/2016,109.489998,110.290001,109.290001,110.169998,104.675491,11847300
3/21/2016,110.059998,110.290001,109.830002,110.110001,104.6185,9906700
3/28/2016,110.150002,110.849998,110.080002,110.510002,104.998535,19946300
4/4/2016,110.599998,111.050003,110.510002,110.879997,105.561073,12352100
4/11/2016,110.870003,110.980003,110.639999,110.949997,105.627754,10647800
4/18/2016,110.910004,111.029999,110.449997,110.519997,105.218361,13018900
4/25/2016,110.519997,110.949997,110.230003,110.889999,105.570625,22300100
5/2/2016,110.739998,111.160004,110.519997,110.970001,105.646759,15245600
5/9/2016,111.110001,111.260002,110.919998,111.199997,106.062004,10234500
5/16/2016,111.190002,111.190002,110.32,110.540001,105.432487,12922500
5/23/2016,110.540001,110.730003,110.339996,110.629997,105.518333,10485200
5/30/2016,110.410004,111.300003,110.360001,111.300003,106.157402,10430000
6/6/2016,111.169998,111.660004,111.07,111.519997,106.577248,10495900
6/13/2016,111.57,112.07,111.529999,111.790001,106.835297,10528900
6/20/2016,111.57,112.150002,111.25,111.879997,106.92131,11462900
6/27/2016,112.330002,112.769997,112.309998,112.650002,107.657181,18105800
7/4/2016,113.029999,113.269997,112.870003,113.25,108.435173,13914700
7/11/2016,113.190002,113.239998,112.220001,112.260002,107.487244,15715300
7/18/2016,112.489998,112.610001,112.199997,112.529999,107.745766,10502400
7/25/2016,112.580002,113.029999,112.309998,113.019997,108.214935,14498900
8/1/2016,112.5,112.68,112.099998,112.169998,107.40107,15048400
8/8/2016,112.160004,112.830002,112.029999,112.629997,108.039093,12467700
8/15/2016,112.57,112.779999,112.360001,112.480003,107.895218,18661900
8/22/2016,112.660004,112.860001,112.279999,112.339996,107.760918,10831500
8/29/2016,112.550003,112.709999,112.050003,112.309998,107.732132,12395200
9/5/2016,112.360001,112.760002,111.730003,111.730003,107.373772,10954800
9/12/2016,111.760002,111.93,111.339996,111.800003,107.441071,11408100
9/19/2016,111.730003,112.349998,111.650002,112.230003,107.854286,11437800
9/26/2016,112.279999,112.650002,112.269997,112.419998,108.036888,13409900
10/3/2016,112.209999,112.25,111.410004,111.580002,107.229637,21691000
10/10/2016,111.580002,111.68,111.260002,111.370003,107.221573,10153300
10/17/2016,111.449997,111.900002,111.389999,111.830002,107.664436,7887400
10/24/2016,111.809998,111.830002,111.040001,111.160004,107.019402,10458500
10/31/2016,111.300003,111.330002,110.82,111.239998,107.09642,15825700
11/7/2016,111.139999,111.18,109.220001,109.25,105.379128,14761200
11/14/2016,108.639999,109.129997,108.360001,108.370003,104.530334,12142600
11/21/2016,108.559998,108.660004,107.919998,108.169998,104.337418,8740000
11/28/2016,108.379997,108.720001,107.470001,108.019997,104.192703,18244000
12/5/2016,107.940002,108.379997,107.720001,107.839996,104.215454,17855200
12/12/2016,107.699997,108.120003,107.059998,107.230003,103.625946,17884900
12/19/2016,107.400002,107.660004,107.239998,107.419998,103.80954,18072600
12/26/2016,107.190002,108.120003,107.190002,108.059998,104.669838,15610800
1/2/2017,107.730003,108.68,107.730003,108.290001,104.892616,16452300
1/9/2017,108.540001,108.93,108.260002,108.419998,105.018547,16218700
1/16/2017,108.809998,108.870003,107.830002,108.080002,104.689217,12698800
1/23/2017,108.220001,108.57,107.709999,108.080002,104.689217,13168900
1/30/2017,108.160004,108.370003,107.690002,108.010002,104.621407,19712200
2/6/2017,108.220001,108.830002,108.099998,108.459999,105.269264,13460600
2/13/2017,108.339996,108.449997,107.860001,108.360001,105.172203,14623700
2/20/2017,108.239998,109.059998,108.199997,109,105.793381,9475700
2/27/2017,108.949997,108.980003,107.739998,107.919998,104.745148,15712100
3/6/2017,107.940002,107.989998,107.120003,107.300003,104.354454,14184200
3/13/2017,107.209999,107.910004,107.080002,107.889999,104.928253,11199100
3/20/2017,107.860001,108.540001,107.839996,108.360001,105.385353,11774800
3/27/2017,108.650002,108.709999,108.349998,108.489998,105.511795,11410600
4/3/2017,108.309998,108.889999,108.300003,108.440002,105.463165,12638300
4/10/2017,108.529999,109.389999,108.489998,109.269997,106.488274,8877500
4/17/2017,109.300003,109.699997,109.18,109.339996,106.556503,9571200
4/24/2017,109.050003,109.25,108.769997,109.25,106.468788,13808100
5/1/2017,108.860001,108.989998,108.550003,108.699997,105.932793,10594500
5/8/2017,108.629997,108.940002,108.339996,108.919998,106.379913,11967400
5/15/2017,108.849998,109.629997,108.82,109.519997,106.965927,9898300
5/22/2017,109.43,109.540001,109.209999,109.440002,106.887787,8209800
5/29/2017,109.580002,109.889999,109.339996,109.839996,107.278458,8471600
6/5/2017,109.660004,109.949997,109.459999,109.559998,107.229683,9111300
6/12/2017,109.510002,110.18,109.43,109.940002,107.601608,9947100
6/19/2017,109.870003,110.110001,109.739998,110.050003,107.709267,7709400
6/26/2017,110.190002,110.239998,109.459999,109.510002,107.18074,23175200
7/3/2017,109.300003,109.300003,108.82,108.900002,106.583725,11118200
7/10/2017,108.970001,109.559998,108.889999,109.370003,107.264114,9970300
7/17/2017,109.400002,109.959999,109.32,109.919998,107.80352,11868900
7/24/2017,109.839996,109.919998,109.349998,109.699997,107.587753,10560300
7/31/2017,109.690002,109.940002,109.360001,109.68,107.568161,10741300
8/7/2017,109.690002,109.940002,109.5,109.870003,107.980988,11157000
8/14/2017,109.839996,110.139999,109.540001,109.949997,108.059616,13396100
8/21/2017,110.010002,110.190002,109.870003,110.120003,108.226692,10033700
8/28/2017,110.169998,110.489998,109.910004,109.970001,108.079262,16206400
9/4/2017,110.269997,110.660004,110.209999,110.440002,108.767677,8989200
9/11/2017,110.269997,110.290001,109.809998,109.910004,108.24572,10722600
9/18/2017,109.860001,109.959999,109.589996,109.769997,108.107834,8383000
9/25/2017,109.849998,110.040001,109.510002,109.589996,107.93055,17203600
10/2/2017,109.43,109.57,109.150002,109.279999,107.625244,14561500
10/9/2017,109.349998,109.870003,109.300003,109.860001,108.421051,8310900
10/16/2017,109.75,109.809998,109.260002,109.300003,107.868393,11107500
10/23/2017,109.400002,109.470001,108.949997,109.239998,107.809166,10734500
10/30/2017,109.43,109.559998,109.169998,109.449997,108.016411,13005800
11/6/2017,109.559998,109.610001,108.970001,108.989998,107.786942,10282000
11/13/2017,109.110001,109.389999,108.959999,109.309998,108.103409,12644400
11/20/2017,109.230003,109.559998,109.18,109.529999,108.320984,12734100
11/27/2017,109.529999,109.629997,108.849998,109.160004,107.955063,17625400
12/4/2017,109.029999,109.519997,109,109.190002,108.213898,12883200
12/11/2017,109.139999,109.550003,108.949997,109.470001,108.491394,15394100
12/18/2017,109.470001,109.470001,108.709999,108.870003,107.896759,16965000
12/25/2017,108.910004,109.389999,108.870003,109.330002,108.352654,9629100
1/1/2018,109.260002,109.309998,108.949997,109.040001,108.065239,18560900
1/8/2018,109.110001,109.110001,108.43,108.739998,107.767921,16966400
1/15/2018,108.870003,108.980003,108.139999,108.18,107.212929,15771000
1/22/2018,108.220001,108.57,108.110001,108.370003,107.401237,24780700
1/29/2018,108.139999,108.25,107.099998,107.199997,106.241692,30158900
2/5/2018,107.129997,107.809998,106.699997,106.760002,106.043015,26826400
2/12/2018,106.739998,106.949997,106.400002,106.800003,106.082748,20522400
2/19/2018,106.690002,106.800003,106.260002,106.629997,105.913895,11014700
2/26/2018,106.879997,106.949997,106.360001,106.459999,105.745033,30988900
3/5/2018,106.599998,106.650002,106.279999,106.370003,105.888702,14753600
3/12/2018,106.43,106.849998,106.370003,106.699997,106.217201,15601600
3/19/2018,106.559998,106.800003,106.080002,106.610001,106.127617,15211400
3/26/2018,106.639999,107.260002,106.470001,107.25,106.764717,23001400
4/2/2018,106.900002,107.040001,106.629997,106.910004,106.426262,28804600
4/9/2018,106.830002,107.059998,106.669998,106.800003,106.558189,21951000
4/16/2018,106.639999,106.889999,106,106,105.760002,22206600
4/23/2018,105.980003,106.040001,105.599998,105.980003,105.740051,18524800
4/30/2018,106.010002,106.120003,105.599998,105.669998,105.430748,7719600
